,customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn
1876,2877,45.0,452,no,no,0.0,78.2,127.0,13.29,253.4,108.0,21.54,255.0,100.0,11.48,18.0,3.0,4.86,1.0,No
1877,2878,112.0,452,no,no,0.0,170.4,103.0,28.97,200.2,71.0,17.02,258.3,100.0,11.62,11.6,4.0,3.13,1.0,No
1878,2879,140.0,452,yes,yes,27.0,188.9,124.0,32.11,160.9,102.0,13.68,197.7,100.0,8.9,11.5,5.0,3.11,4.0,No
1879,2880,115.0,452,no,yes,26.0,155.2,110.0,26.38,230.9,133.0,19.63,261.6,100.0,11.77,4.5,4.0,1.22,0.0,No
1880,2881,146.0,445,no,no,0.0,149.3,83.0,25.38,187.1,130.0,15.9,149.8,100.0,6.74,7.9,4.0,2.13,7.0,Yes
1881,2882,150.0,547,no,no,0.0,126.0,99.0,21.42,238.5,73.0,20.27,285.1,100.0,12.83,10.2,6.0,2.75,3.0,No
1882,2883,126.0,452,no,no,0.0,228.75728382587198,102.0,38.88,168.7,99.0,14.359968939645606,223.5,100.0,10.06,11.8,4.0,3.19,1.0,No
1883,2884,60.0,445,no,no,0.0,252.7,97.0,42.96,221.1,121.0,18.79,109.9,100.0,4.95,12.4,4.0,3.35,2.0,No
1884,2885,25.0,452,no,no,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,No
1885,2886,137.0,445,yes,no,0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,2.94,0.0,Yes
1886,2887,154.0,445,no,yes,35.0,224.0,102.0,38.08,192.0,99.0,16.32,163.1,100.0,7.34,9.6,2.0,2.592535222921087,0.0,No
1887,2888,122.0,445,no,no,0.0,231.2,141.0,39.24012952528885,267.8,136.0,22.76,240.3,90.0,10.81,8.8,5.0,2.38,1.0,Yes
1888,2889,31.0,452,no,no,0.0,97.5,129.0,16.58,260.4,78.0,22.13,88.7,100.0,3.99,7.0,5.0,1.89,1.0,No
1889,2890,78.0,445,no,no,0.0,162.3,116.0,27.59,192.4,86.0,16.35,240.6,100.0,10.83,10.1,3.0,2.73,2.0,No
1890,2891,129.0,452,no,no,0.0,168.4,117.0,28.63,217.1,129.0,18.45,81.6,100.0,3.67,11.8,7.0,3.19,1.0,No
1891,2892,105.0,452,yes,yes,29.0,220.7,82.0,37.52,217.7,110.0,18.5,190.5,100.0,8.57,13.2,6.0,3.56,1.0,Yes
1892,2893,107.0,547,yes,no,0.0,234.1,91.0,39.8,163.1,105.0,13.86,282.5,100.0,12.71,10.0,3.0,2.7,1.0,No
1893,2894,11.0,452,no,no,0.0,143.4,130.0,24.38,289.4,50.0,24.6,194.0,100.0,8.73,9.7,6.0,2.62,2.0,No
1894,2895,91.0,452,no,yes,20.0,146.1,98.0,24.84,277.4,104.0,23.58,137.7,100.0,6.2,6.2,3.0,1.67,1.0,No
1895,2896,73.0,452,no,no,0.0,183.4,80.0,31.18,242.0,115.0,20.57,201.4,100.0,9.06,7.5,3.0,2.03,4.0,No
1896,2897,83.0,547,no,no,0.0,227.9,78.0,38.74,207.5,115.0,17.64,211.7,100.0,9.53,12.1,5.0,3.27,1.0,No
1897,2898,101.0,452,no,no,0.0,206.6,105.0,35.12,224.9,117.0,19.12,249.9,100.0,11.25,14.6,3.0,3.94,0.0,No
1898,2899,101.0,452,yes,no,0.0,193.7,108.0,32.93,186.6,98.0,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0.0,No
1899,2900,114.0,547,no,yes,28.0,225.8,94.0,38.39,193.0,117.0,16.41,232.4,100.0,10.46,8.4,9.0,2.27,4.0,No
1900,2901,33.0,452,no,no,0.0,184.4,111.0,31.35,203.8,110.0,17.32,237.4,100.0,10.68,9.3,5.0,2.51,3.0,No
1901,2902,112.0,452,no,no,0.0,266.0,97.0,45.22,214.6,94.0,18.24,306.2,100.0,13.78,14.2,2.0,3.83,2.0,Yes
1902,2903,104.0,452,no,no,0.0,109.1,141.0,18.55,187.1,140.0,15.9,216.6,100.0,9.75,10.0,4.0,2.7,3.0,No
1903,2904,114.0,547,no,no,0.0,172.0,145.0,29.24,276.4,101.0,23.49,193.7,100.0,8.72,10.1,9.0,2.73,1.0,No
1904,2905,150.0,547,no,no,0.0,178.9,101.0,30.41,169.1,110.0,14.37,148.6,100.0,6.69,13.8,3.0,3.73,4.0,Yes
1905,2906,37.0,547,yes,no,0.0,172.9,119.0,29.39,183.0,86.0,15.56,226.4,100.0,10.19,9.8,1.0,2.65,0.0,Yes
1906,2907,61.0,547,yes,no,0.0,78.2,103.0,13.29,195.9,149.0,16.65,108.0,100.0,4.86,10.1,6.0,2.73,2.0,No
1907,2908,164.0,547,no,no,0.0,192.1,102.0,32.66,249.8,94.0,21.23,132.6,100.0,5.97,7.3,3.0,1.97,3.0,No
1908,2909,99.0,452,no,yes,42.0,216.0,125.0,36.72,232.3,104.0,19.75,215.5,100.0,9.7,9.3,4.0,2.51,2.0,Yes
1909,2910,135.0,452,no,no,0.0,151.7,82.0,25.79,119.0,105.0,10.12,180.0,100.0,8.1,10.5,6.0,2.84,0.0,No
1910,2911,152.0,452,no,no,0.0,197.1,126.0,33.51,130.1,76.0,11.06,78.1,100.0,3.51,7.4,4.0,2.0,3.0,No
1911,2912,94.0,445,no,no,0.0,118.7,90.0,20.18,205.1,57.0,17.43,172.2,100.0,7.75,10.4,6.0,2.81,3.0,No
1912,2913,83.0,452,no,no,0.0,221.4,103.0,37.64,231.8,103.0,19.7,122.5,100.0,5.51,9.8,5.0,2.65,3.0,No
1913,2914,116.0,452,no,yes,35.0,200.4,104.0,34.07,272.8,89.0,23.19,214.5,100.0,9.65,8.3,4.0,2.24,1.0,No
1914,2915,43.0,445,no,no,0.0,230.2,147.0,39.13,186.7,121.0,15.87,128.4,100.0,5.78,9.2,3.0,2.48,0.0,No
1915,2916,137.0,547,no,yes,50.0,186.5,94.0,31.71,178.0,106.0,15.13,215.6,100.0,9.7,12.1,4.0,3.27,2.0,No
1916,2917,151.0,452,no,no,0.0,170.2,89.0,28.93,187.5,83.0,15.94,119.5,100.0,5.38,4.3,3.0,1.16,0.0,No
1917,2918,151.0,452,yes,no,0.0,218.0,59.0,39.06,119.4,94.0,8.72,273.2,100.0,12.11,12.4,0.0,3.35,0.0,Yes
1918,2919,84.0,452,no,no,0.0,276.0,120.0,46.6,191.2,96.0,18.19,155.8,100.0,7.06,10.4,3.0,2.81,0.0,Yes
1919,2920,146.0,445,no,no,0.0,158.3,78.0,23.38,182.1,128.0,14.9,136.8,100.0,6.74,7.9,3.0,2.13,7.0,Yes
1920,2921,62.0,547,no,yes,33.0,198.4,87.0,29.69,196.0,136.0,16.09,287.7,100.0,12.9,11.1,2.0,3.0,2.0,Yes
1921,2922,144.0,445,no,no,0.0,47.6,118.0,9.47,68.1,91.0,7.55,180.0,100.0,7.79,8.2,6.0,2.21,4.0,Yes
1922,2923,105.0,547,yes,yes,28.0,152.1,94.0,25.54,118.1,108.0,9.1,177.7,100.0,7.55,14.7,4.0,3.97,0.0,Yes
1923,2924,89.0,452,no,no,0.0,332.3,107.0,54.47,174.1,111.0,14.03,147.9,100.0,7.33,7.5,2.0,2.03,1.0,Yes
1924,2925,55.0,452,yes,no,0.0,191.9,91.0,32.62,256.1,110.0,21.77,203.7,101.0,9.17,14.3,6.0,3.86,1.0,Yes
1925,2926,84.0,452,no,no,0.0,159.0,80.0,27.03,167.9,128.0,14.27,167.6,101.0,7.54,12.3,5.0,3.32,1.0,No
1926,2927,113.0,452,no,no,0.0,187.6,97.0,31.89,208.2,118.0,17.7,158.9,101.0,7.15,8.7,6.0,2.35,2.0,No
1927,2928,105.0,452,no,yes,31.0,109.6,108.0,18.63,249.3,119.0,21.19,321.2,101.0,14.45,8.3,4.0,2.24,4.0,Yes
1928,2929,63.0,452,no,yes,32.0,30.9,113.0,5.25,187.0,113.0,15.9,230.8,101.0,10.39,8.6,7.0,2.32,1.0,No
1929,2930,71.0,452,no,no,0.0,277.5,104.0,47.18,131.8,121.0,11.2,126.9,101.0,5.71,8.2,2.0,2.21,1.0,No
1930,2931,124.0,452,no,no,0.0,131.8,82.0,22.41,284.3,119.0,24.17,305.5,101.0,13.75,11.3,2.0,3.05,1.0,No
1931,2932,48.0,452,no,no,0.0,171.9,98.0,29.22,159.0,127.0,13.52,139.5,101.0,6.28,7.6,3.0,2.05,2.0,No
1932,2933,160.0,452,no,no,0.0,234.9,136.0,39.93,270.8,134.0,23.02,219.3,101.0,9.87,13.9,2.0,3.75,1.0,Yes
1933,2934,114.0,452,no,yes,31.0,222.8,98.0,37.88,180.5,105.0,15.34,151.3,101.0,6.81,13.0,4.0,3.51,0.0,No
1934,2935,106.0,452,no,yes,31.0,197.4,125.0,33.56,123.4,110.0,10.49,115.6,101.0,5.2,12.3,4.0,3.32,3.0,No
1935,2936,105.0,445,no,no,0.0,232.6,96.0,39.54,253.4,117.0,21.54,154.0,101.0,6.93,10.5,9.0,2.84,1.0,No
1936,2937,110.0,445,no,no,0.0,74.5,117.0,12.67,200.8,98.0,17.07,192.2,101.0,8.65,9.8,7.0,2.65,3.0,No
1937,2938,129.0,452,no,no,0.0,198.4,91.0,33.73,264.7,106.0,22.5,111.4,101.0,5.01,9.2,2.0,2.48,2.0,No
1938,2939,131.0,547,no,no,0.0,263.4,123.0,44.78,151.9,74.0,12.91,218.5,101.0,9.83,10.7,2.0,2.89,2.0,No
1939,2940,159.0,452,no,yes,19.0,184.1,78.0,31.3,194.5,71.0,16.53,225.6,101.0,10.15,16.9,3.0,4.56,0.0,No
1940,2941,151.0,445,no,no,0.0,178.7,116.0,30.38,292.1,138.0,24.83,265.9,101.0,11.97,9.8,4.0,2.65,0.0,No
1941,2942,50.0,452,no,yes,35.0,192.6,97.0,32.74,135.2,101.0,11.49,216.2,101.0,9.73,7.9,2.0,2.13,2.0,No
1942,2943,30.0,445,no,no,0.0,54.0,68.0,9.18,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1.0,No
1943,2944,86.0,547,no,yes,39.0,261.2,122.0,44.4,214.2,101.0,18.21,154.9,101.0,6.97,12.7,5.0,3.43,2.0,No
1944,2945,70.0,445,no,no,0.0,148.4,110.0,25.23,267.1,90.0,22.7,151.5,101.0,6.82,8.9,4.0,2.4,0.0,No
1945,2946,68.0,452,no,yes,34.0,160.0,72.0,27.2,184.5,119.0,15.68,208.3,101.0,9.37,6.1,10.0,1.65,1.0,No
1946,2947,66.0,547,no,no,0.0,201.3,95.0,34.22,152.8,66.0,12.99,233.2,101.0,10.49,7.5,4.0,2.03,1.0,No
1947,2948,182.0,452,no,no,0.0,279.5,118.0,47.52,203.2,113.0,17.27,174.2,101.0,7.84,10.7,4.0,2.89,2.0,Yes
1948,2949,77.0,445,yes,yes,44.0,103.2,117.0,17.54,236.3,86.0,20.09,203.5,101.0,9.16,11.9,2.0,3.21,0.0,Yes
1949,2950,167.0,445,yes,no,0.0,219.1,100.0,37.25,242.9,90.0,20.65,168.9,101.0,7.6,10.1,4.0,2.73,2.0,No
1950,2951,68.0,445,no,no,0.0,219.6,97.0,37.33,141.1,144.0,11.99,205.7,101.0,9.26,10.8,4.0,2.92,2.0,No
1951,2952,70.0,452,no,no,0.0,213.4,86.0,36.28,204.7,77.0,17.4,256.6,101.0,11.55,5.7,4.0,1.54,1.0,No
1952,2953,105.0,452,no,yes,27.0,141.2,96.0,24.0,167.7,94.0,14.25,274.4,101.0,12.35,11.4,2.0,3.08,1.0,No
1953,2954,111.0,547,no,no,0.0,197.1,117.0,33.51,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,0.0,No
1954,2955,60.0,452,no,no,0.0,180.3,67.0,30.65,208.0,68.0,17.68,181.2,101.0,8.15,12.8,6.0,3.46,2.0,No
1955,2956,74.0,452,no,no,0.0,230.9,93.0,39.25,223.0,78.0,18.96,157.8,101.0,7.1,9.7,2.0,2.62,3.0,No
1956,2957,111.0,452,no,no,0.0,132.6,125.0,22.54,221.1,67.0,18.79,127.9,101.0,5.76,12.7,2.0,3.43,4.0,Yes
1957,2958,84.0,445,no,yes,41.0,153.9,102.0,26.16,140.7,117.0,11.96,217.7,101.0,9.8,12.8,5.0,3.46,1.0,No
1958,2959,37.0,452,no,no,0.0,233.7,114.0,39.73,207.9,109.0,17.67,212.7,101.0,9.57,12.0,2.0,3.24,2.0,No
1959,2960,112.0,452,no,yes,23.0,286.6,79.0,48.72,315.3,102.0,26.8,193.9,101.0,8.73,10.3,6.0,2.78,1.0,No
1960,2961,97.0,445,no,no,0.0,256.4,125.0,43.59,273.9,100.0,23.28,222.7,101.0,10.02,11.1,1.0,3.0,1.0,Yes
1961,2962,102.0,452,no,no,0.0,114.8,125.0,19.52,81.9,126.0,6.96,304.3,101.0,13.69,12.0,4.0,3.24,0.0,No
1962,2963,112.0,547,no,no,0.0,206.2,122.0,35.05,164.5,94.0,13.98,140.3,101.0,6.31,12.6,7.0,3.4,3.0,No
1963,2964,92.0,452,yes,no,0.0,255.8,125.0,43.49,142.7,111.0,12.13,181.2,101.0,8.15,11.7,3.0,3.16,0.0,No
1964,2965,87.0,452,no,no,0.0,136.3,97.0,23.17,172.2,108.0,14.64,137.5,101.0,6.19,7.1,5.0,1.92,0.0,No
1965,2966,128.0,547,yes,yes,32.0,223.5,81.0,38.0,188.8,74.0,16.05,154.9,101.0,6.97,9.4,2.0,2.54,2.0,Yes
1966,2967,57.0,547,no,no,0.0,149.3,100.0,25.38,200.2,110.0,17.02,231.7,101.0,10.43,11.9,3.0,3.21,2.0,No
1967,2968,130.0,452,no,yes,12.0,141.9,92.0,24.12,228.9,102.0,19.46,195.1,101.0,8.78,8.7,5.0,2.35,0.0,No
1968,2969,128.0,547,no,yes,32.0,222.9,136.0,37.89,262.0,80.0,22.27,191.4,101.0,8.61,10.8,4.0,2.92,0.0,No
1969,2970,68.0,452,no,no,0.0,158.8,119.0,27.0,211.8,105.0,18.0,198.1,101.0,8.91,10.3,3.0,2.78,1.0,No
1970,2971,56.0,452,no,yes,29.0,37.7,115.0,6.41,144.1,111.0,12.25,226.6,101.0,10.2,4.9,3.0,1.32,1.0,No
1971,2972,81.0,452,no,yes,33.0,161.6,117.0,27.47,123.0,90.0,10.46,261.3,101.0,11.76,12.2,5.0,3.29,1.0,No
1972,2973,54.0,452,no,no,0.0,116.8,119.0,19.86,123.1,123.0,10.46,217.5,101.0,9.79,12.0,2.0,3.24,1.0,No
1973,2974,123.0,452,no,no,0.0,172.2,92.0,29.27,162.6,76.0,13.82,250.3,101.0,11.26,8.7,4.0,2.35,1.0,No
1974,2975,139.0,452,no,no,0.0,192.8,104.0,32.78,234.4,96.0,19.92,203.2,101.0,9.14,13.0,3.0,3.51,3.0,No
1975,2976,76.0,452,no,no,0.0,263.4,148.0,44.78,230.3,69.0,19.58,170.6,101.0,7.68,11.4,5.0,3.08,1.0,Yes
1976,2977,60.0,445,no,no,0.0,185.3,150.0,28.48,201.9,91.0,16.76,245.2,101.0,11.17,13.5,6.0,3.65,1.0,Yes
1977,2978,75.0,452,no,no,0.0,309.6,104.0,54.48,161.8,81.0,14.43,283.1,101.0,12.83,5.7,3.0,1.54,2.0,Yes
1978,2979,109.0,452,no,yes,27.0,168.9,82.0,29.37,214.2,89.0,17.8,183.3,101.0,8.88,12.3,4.0,3.32,1.0,Yes
1979,2980,62.0,452,yes,no,0.0,161.7,94.0,29.15,197.5,76.0,17.79,131.6,101.0,5.47,13.9,6.0,3.75,0.0,Yes
1980,2981,93.0,547,yes,no,0.0,138.4,77.0,21.34,211.7,108.0,19.67,168.7,101.0,7.01,11.1,1.0,3.0,1.0,Yes
1981,2982,126.0,452,no,yes,30.0,160.4,91.0,25.08,142.4,98.0,13.87,166.8,101.0,6.92,12.8,3.0,3.46,4.0,Yes
1982,2983,182.0,452,no,no,0.0,296.5,119.0,49.52,199.2,118.0,18.27,184.2,101.0,7.84,10.7,5.0,2.89,2.0,Yes
1983,2984,81.0,452,no,yes,28.0,153.9,139.0,30.54,194.7,99.0,17.21,178.0,101.0,8.69,9.2,5.0,2.48,4.0,Yes
1984,2985,64.0,452,yes,no,0.0,340.8,61.0,57.73371771543138,258.5,77.0,21.21,263.4,101.0,12.39,13.3,8.0,3.59,1.0,Yes
1985,2986,154.0,452,yes,no,0.0,134.9,65.0,24.8,202.2,144.0,17.7,181.9,101.0,8.14,14.4,11.0,3.89,0.0,Yes
1986,2987,150.0,547,no,no,0.0,162.9,107.0,30.41,171.1,104.0,14.37,162.6,101.0,6.69,13.8,3.0,3.73,4.0,Yes
1987,2988,78.0,445,no,no,0.0,225.1,67.0,38.27,199.2,127.0,16.93,175.5,102.0,7.9,14.6,2.0,3.94,0.0,No
1988,2989,76.0,452,no,yes,22.0,160.1,107.0,27.22,168.7,136.0,14.34,23.2,102.0,1.04,9.5,4.0,2.57,3.0,No
1989,2990,16.0,445,no,no,0.0,209.5,89.0,35.62,172.8,85.0,14.69,94.1,102.0,4.23,8.8,4.0,2.38,1.0,No
1990,2991,95.0,452,no,no,0.0,69.4,79.0,11.8,190.8,109.0,16.22,219.9,102.0,9.9,8.9,5.0,2.4,0.0,No
1991,2992,98.0,452,no,no,0.0,227.1,116.0,38.61,120.5,103.0,10.24,117.0,102.0,5.27,4.7,4.0,1.27,5.0,Yes
1992,2993,75.0,452,no,yes,19.0,210.3,90.0,35.75,241.8,87.0,20.55,215.7,102.0,9.71,13.1,3.0,3.54,4.0,No
1993,2994,22.0,547,no,yes,23.0,182.1,94.0,30.96,164.6,59.0,13.99,128.8,102.0,5.8,12.7,4.0,3.43,3.0,No
1994,2995,107.0,452,no,no,0.0,204.5,108.0,34.77,162.4,110.0,13.8,155.0,102.0,6.98,13.4,1.0,3.62,3.0,No
1995,2996,101.0,452,no,no,0.0,126.0,96.0,21.42,144.3,80.0,12.27,302.8,102.0,13.63,7.6,3.0,2.05,1.0,No
1996,2997,101.0,547,yes,no,0.0,171.5,99.0,29.16,160.0,103.0,13.6,212.4,102.0,9.56,5.0,2.0,1.35,1.0,Yes
1997,2998,73.0,452,no,no,0.0,254.8,85.0,43.32,143.4,80.0,12.19,153.9,102.0,6.93,15.0,7.0,4.05,2.0,No
1998,2999,79.0,452,no,yes,34.0,103.7,100.0,17.63,236.3,78.0,20.09,256.6,102.0,11.55,14.8,4.0,4.0,2.0,No
1999,3000,132.0,547,no,yes,36.0,226.2,103.0,38.45,181.6,125.0,15.44,258.8,102.0,11.65,10.5,5.0,2.84,3.0,Yes
2000,3001,116.0,445,no,no,0.0,146.4,123.0,24.89,176.6,113.0,15.01,212.6,102.0,9.57,7.8,5.0,2.11,1.0,No
2001,3002,119.0,452,no,no,0.0,109.2,96.0,18.56,153.1,80.0,13.01,240.0,102.0,10.8,9.8,5.0,2.65,2.0,No
2002,3003,128.0,445,yes,yes,18.0,222.1,89.0,37.76,160.6,109.0,13.65,218.8,102.0,9.85,13.6,2.0,3.67,0.0,Yes
2003,3004,173.0,547,no,yes,21.0,232.4,96.0,39.51,211.9,118.0,18.01,273.0,102.0,12.29,5.0,5.0,1.35,3.0,No
2004,3005,166.0,452,no,no,0.0,220.7,106.0,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.3484242235109476,1.0,No
2005,3006,65.0,547,no,no,0.0,192.0,89.0,32.64,139.5,88.0,11.86,187.4,102.0,8.43,5.5,4.0,1.49,2.0,No
2006,3007,96.0,452,no,yes,45.0,248.8,124.0,42.3,140.3,77.0,11.93,263.6,102.0,11.86,10.3,2.0,2.78,3.0,No
2007,3008,69.0,547,no,no,0.0,135.4,101.0,23.02,238.1,124.0,20.24,195.6,102.0,8.8,10.6,2.0,2.86,1.0,No
2008,3009,67.0,547,no,no,0.0,129.0,78.0,21.93,188.0,116.0,15.98,235.0,102.0,10.58,11.2,3.0,3.02,2.0,No
2009,3010,127.0,452,no,yes,24.0,154.8,69.0,26.32,177.2,105.0,15.06,207.6,102.0,9.34,9.0,4.0,2.43,1.0,No
2010,3011,95.0,445,no,no,0.0,135.0,99.0,22.95,183.6,106.0,15.61,245.3,102.0,11.04,12.5,9.0,3.38,1.0,No
2011,3012,108.0,452,no,no,0.0,178.3,137.0,30.31,189.0,76.0,16.07,129.1,102.0,5.81,14.6,5.0,3.94,0.0,No
2012,3013,71.0,452,no,yes,31.0,115.4,90.0,19.62,217.4,78.0,18.48,239.9,102.0,10.8,13.1,4.0,3.54,1.0,No
2013,3014,97.0,547,no,no,0.0,211.0,76.0,35.87,189.0,100.0,16.07,123.0,102.0,5.54,4.7,4.0,1.27,3.0,No
2014,3015,123.0,445,no,no,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,102.0,11.28,11.0,3.0,2.97,0.0,No
2015,3016,126.0,452,yes,yes,26.0,129.3,123.0,21.98,176.5,114.0,15.0,154.5,102.0,6.95,9.6,7.0,2.59,1.0,No
2016,3017,61.0,452,no,yes,33.0,270.7,53.0,46.02,200.7,116.0,17.06,201.7,102.0,9.08,10.9,3.0,2.94,3.0,No
2017,3018,138.0,452,no,no,0.0,194.3,83.0,33.03,189.9,97.0,16.14,232.2,102.0,10.45,9.0,3.0,2.43,5.0,No
2018,3019,37.0,452,no,yes,20.0,264.7,81.0,45.0,216.5,110.0,18.4,210.7,102.0,9.48,10.4,7.0,2.81,0.0,No
2019,3020,100.0,452,yes,no,0.0,159.9,94.0,27.18,179.9,95.0,15.29,154.4,102.0,6.95,11.6,2.0,3.13,2.0,Yes
2020,3021,20.0,452,no,no,0.0,190.0,109.0,32.3,258.2,84.0,21.95,181.5,102.0,8.17,6.3,6.0,1.7,0.0,No
2021,3022,36.0,445,no,no,0.0,177.9,129.0,30.24,224.6,87.0,19.09,306.3,102.0,13.78,10.8,6.0,2.92,2.0,No
2022,3023,119.0,445,no,yes,32.0,142.6,77.0,24.24,208.2,126.0,17.7,171.0,102.0,7.69,12.0,2.0,3.24,3.0,No
2023,3024,110.0,452,no,no,0.0,178.5,124.0,30.35,146.9,141.0,12.49,217.1,102.0,9.77,9.9,7.0,2.67,1.0,No
2024,3025,69.0,547,no,yes,27.0,268.8,78.0,45.7,246.6,89.0,20.96,271.9,102.0,12.24,16.4,3.0,4.43,0.0,No
2025,3026,121.0,445,no,no,0.0,213.2,79.0,36.24,120.7,116.0,10.26,244.4,102.0,11.0,7.5,4.0,2.03,1.0,No
2026,3027,117.0,547,no,no,0.0,214.4,94.0,36.45,138.0,149.0,11.73,148.7,102.0,6.69,9.9,1.0,2.67,2.0,No
2027,3028,149.0,445,no,no,0.0,175.4,80.0,29.82,197.4,127.0,16.78,188.2,102.0,8.47,9.7,2.0,2.62,2.0,No
2028,3029,131.0,445,no,yes,36.0,214.2,115.0,36.41,161.7,117.0,13.74,264.7,102.0,11.91,9.5,4.0,2.57,3.0,No
2029,3030,55.0,445,no,yes,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2.0,No
2030,3031,84.0,452,no,no,0.0,190.2,102.0,32.33,197.7,141.0,16.8,247.5,102.0,11.14,9.8,6.0,2.65,2.0,No
2031,3032,62.0,452,no,no,0.0,245.3,91.0,41.7,122.9,130.0,10.45,228.4,102.0,10.28,8.5,4.0,2.3,4.0,No
2032,3033,116.0,547,no,yes,35.0,118.0,103.0,20.06,167.2,106.0,14.21,205.7,102.0,9.26,11.8,2.0,3.19,2.0,No
2033,3034,110.0,445,no,yes,34.0,192.3,114.0,32.69,129.3,114.0,10.99,136.3,102.0,6.13,6.3,12.0,1.7,1.0,No
2034,3035,9.0,445,no,yes,31.0,193.8,130.0,32.95,202.6,98.0,17.22,191.2,102.0,8.6,13.3,2.0,3.59,1.0,No
2035,3036,64.0,452,yes,no,0.0,346.8,55.0,58.96,249.5,79.0,21.21,275.4,102.0,12.39,13.3,9.0,3.59,1.0,Yes
2036,3037,114.0,452,no,no,0.0,187.8,109.0,31.93,154.6,97.0,13.14,213.9,102.0,9.63,10.1,3.0,2.73,2.0,No
2037,3038,160.0,452,no,no,0.0,206.3,66.0,35.07,241.1,101.0,20.49,227.8,102.0,10.25,11.7,6.0,3.16,0.0,No
2038,3039,82.0,547,no,no,0.0,329.8,73.0,56.07,208.3,120.0,17.71,267.1,102.0,12.02,10.6,6.0,2.86,0.0,Yes
2039,3040,87.0,547,yes,no,0.0,134.2,80.0,22.81,165.0,71.0,14.03,173.1,102.0,7.79,10.7,5.0,2.89,0.0,No
2040,3041,106.0,547,yes,no,0.0,204.0,84.0,34.68,168.5,61.0,14.32,164.0,102.0,7.38,13.3,3.0,3.59,3.0,Yes
2041,3042,145.0,445,no,yes,24.0,147.5,90.0,25.08,175.7,108.0,14.93,252.1,102.0,11.34,15.6,3.0,4.21,2.0,No
2042,3043,125.0,547,no,yes,34.0,268.4,112.0,45.63,222.2,108.0,18.89,117.6,102.0,5.29,10.3,3.0,2.78,0.0,No
2043,3044,17.0,547,no,yes,31.0,153.1,115.0,26.03,185.9,59.0,15.8,224.3,102.0,10.09,10.0,1.0,2.7,6.0,Yes
2044,3045,208.0,547,no,no,0.0,326.5,67.0,55.51,176.3,113.0,14.99,181.7,102.0,8.18,10.7,6.0,2.89,2.0,Yes
2045,3046,32.0,445,no,no,0.0,157.9,88.0,26.84,180.8,132.0,15.37,132.5,102.0,5.96,12.8,3.0,3.46,1.0,No
2046,3047,190.0,452,no,yes,22.0,166.5,93.0,28.31,183.0,92.0,15.56,121.0,102.0,5.44,8.5,3.0,2.3,0.0,No
2047,3048,104.0,452,no,yes,23.0,280.2,136.0,47.63,220.5,92.0,18.74,136.9,102.0,6.16,13.3,3.0,3.59,4.0,No
2048,3049,74.0,445,no,no,0.0,165.3,120.0,28.1,198.5,106.0,16.87,208.5,102.0,9.38,9.8,3.0,2.65,1.0,No
2049,3050,118.0,452,no,no,0.0,154.6,112.0,26.28,184.2,105.0,15.66,217.4,102.0,9.78,12.6,5.0,3.4,2.0,No
2050,3051,40.0,452,no,yes,41.0,148.1,74.0,25.18,169.5,88.0,14.41,214.1,102.0,9.63,6.2,5.0,1.67,2.0,No
2051,3052,104.0,452,no,no,0.0,139.7,78.0,23.75,202.6,119.0,17.22,203.6,102.0,9.16,11.3,5.0,3.05,2.0,No
2052,3053,117.0,445,no,yes,14.0,80.2,81.0,13.63,219.0,103.0,18.62,122.6,102.0,5.52,8.6,2.0,2.32,1.0,No
2053,3054,105.0,445,no,no,0.0,147.7,103.0,25.11,222.7,78.0,18.93,163.5,102.0,7.36,12.8,3.0,3.46,2.0,No
2054,3055,43.0,452,no,no,0.0,168.4,125.0,28.63,243.8,89.0,20.72,214.7,102.0,9.66,11.1,2.0,3.0,1.0,No
2055,3056,83.0,452,no,yes,37.0,78.5,109.0,13.35,210.5,101.0,17.89,179.7,102.0,8.09,11.8,4.0,3.19,1.0,No
2056,3057,80.0,452,no,yes,38.0,236.6,69.0,40.22,197.5,68.0,16.79,209.5,102.0,9.43,9.5,10.0,2.57,2.0,No
2057,3058,124.0,452,no,no,0.0,157.4,107.0,26.76,167.8,112.0,14.26,188.8,102.0,8.5,8.8,3.0,2.38,3.0,No
2058,3059,99.0,445,no,yes,28.0,200.7,88.0,34.12,264.2,116.0,22.46,172.7,102.0,7.77,9.1,5.0,2.46,1.0,No
2059,3060,98.0,452,no,no,0.0,222.1,116.0,38.61,106.5,107.0,9.24,116.0,102.0,5.27,4.7,3.0,1.27,5.0,Yes
