account_length,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,location_code_452,location_code_445,location_code_547,total_charge,total_calls,total_min,no_of_plans
146.0,1,0,0.0,160.1,63.0,27.22,208.4,112.0,17.71,177.6,98.0,7.99,9.2,3.0,2.48,2.0,1.0,0.0,0.0,55.4,276.0,555.3,1
37.0,0,0,0.0,221.0,126.0,37.57,204.5,110.0,17.38,118.0,98.0,5.31,6.8,3.0,1.84,4.0,0.0,1.0,0.0,62.099999999999994,337.0,550.3,0
64.0,0,0,0.0,168.0,116.0,28.56,192.4,94.0,16.35,166.5,98.0,7.49,10.1,3.0,2.73,2.0,0.0,1.0,0.0,55.129999999999995,311.0,537.0,0
49.0,0,0,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2.0,0.0,1.0,0.0,75.94,307.0,693.1,0
75.0,0,0,0.0,224.7,116.0,38.2,192.0,79.0,16.32,212.2,98.0,9.55,11.3,11.0,3.05,3.0,0.0,1.0,0.0,67.12,304.0,640.2,0
99.0,0,0,0.0,115.5,75.0,19.64,218.1,111.0,18.54,254.9,98.0,11.47,11.5,7.0,3.11,7.0,0.0,1.0,0.0,52.76,291.0,600.0,0
90.0,0,0,0.0,200.9,92.0,34.15,164.3,91.0,13.97,249.0,98.0,11.21,8.9,7.0,2.4,1.0,0.0,1.0,0.0,61.730000000000004,288.0,623.1,0
111.0,0,0,0.0,214.3,118.0,36.43,208.5,76.0,17.72,182.4,98.0,8.21,12.0,2.0,3.24,1.0,0.0,0.0,1.0,65.6,294.0,617.2,0
32.0,0,1,26.0,266.7,109.0,45.23029723286239,232.3,107.0,19.75,212.8,98.0,9.58,16.3,4.0,4.4,1.0,1.0,0.0,0.0,78.96029723286239,318.0,728.1,1
74.0,0,0,0.0,124.0,102.0,21.08,262.1,101.0,22.28,268.2,98.0,12.07,11.7,2.0,3.16,2.0,0.0,0.0,1.0,58.59,303.0,666.0,0
104.0,0,0,0.0,138.7,100.0,23.58,215.4,58.0,18.31,164.3,98.0,7.39,4.9,4.0,1.32,2.0,0.0,1.0,0.0,50.599999999999994,260.0,523.3,0
134.0,0,0,0.0,296.0,93.0,50.32,226.4,117.0,19.24,246.8,98.0,11.11,12.3,10.0,3.32,0.0,0.0,0.0,1.0,83.99000000000001,318.0,781.5,0
105.0,0,1,31.0,103.6,106.0,20.63,252.3,124.0,21.19,317.2,98.0,14.45,8.3,4.0,2.24,4.0,0.0,1.0,0.0,58.50999999999999,332.0,681.4,1
138.0,1,0,0.0,29.5,106.0,5.91,183.0,120.0,14.81,177.5,98.0,7.54,9.6,4.0,2.59,4.0,0.0,0.0,1.0,30.849999999999998,328.0,399.6,1
128.0,1,1,18.0,228.1,96.0,38.76,174.6,112.0,14.65,211.8,98.0,9.85,13.6,3.0,3.67,0.0,1.0,0.0,0.0,66.93,309.0,628.1,2
129.0,0,0,0.0,125.8,121.0,25.43,224.8,112.0,19.19,146.2,98.0,6.53,10.2,6.0,2.75,1.0,0.0,1.0,0.0,53.900000000000006,337.0,507.0,0
120.0,0,0,0.0,195.1,138.0,38.06,213.4,100.0,18.8,181.2,98.0,7.52,5.3,4.0,1.43,1.0,1.0,0.0,0.0,65.81,340.0,595.0,0
98.0,0,0,0.0,175.0,131.0,30.05,189.6,117.0,18.22,186.3,98.0,7.75,12.5,6.0,3.38,1.0,1.0,0.0,0.0,59.4,352.0,563.4,0
108.0,0,0,0.0,95.0,108.0,18.04,195.7,104.0,16.46,216.9,98.0,9.4,4.1,4.0,1.11,4.0,0.0,1.0,0.0,45.01,314.0,511.7,0
50.0,0,0,0.0,183.6,107.0,31.21,58.6,118.0,4.98,202.6,99.0,9.12,8.7,3.0,2.35,1.0,1.0,0.0,0.0,47.66,327.0,453.5,0
137.0,0,0,0.0,104.7,115.0,17.8,249.8,144.0,21.23,192.3,99.0,8.65,8.9,2.0,2.4,1.0,0.0,1.0,0.0,50.08,360.0,555.7,0
36.0,0,0,0.0,157.6,117.0,26.79,184.3,58.0,15.67,240.4,99.0,10.82,11.9,1.0,3.21,0.0,0.0,1.0,0.0,56.49,275.0,594.2,0
68.0,0,0,0.0,172.7,95.0,29.36,139.1,90.0,11.82,174.3,99.0,7.84,11.7,1.0,3.16,2.0,0.0,0.0,1.0,52.18,285.0,497.8,0
63.0,0,0,0.0,211.8,84.0,36.01,230.9,137.0,19.63,217.1,99.0,9.77,10.7,9.0,2.89,3.0,0.0,1.0,0.0,68.3,329.0,670.5,0
95.0,0,0,0.0,198.4,113.0,33.73,235.9,144.0,20.05,325.6,99.0,14.65,10.1,3.0,2.73,0.0,0.0,1.0,0.0,71.16,359.0,770.0,0
112.0,0,1,27.0,213.0,121.0,36.21,226.2,101.0,19.23,189.8,99.0,8.54,11.1,3.0,3.0,4.0,0.0,1.0,0.0,66.98,324.0,640.1,1
100.0,1,0,0.0,68.5,110.0,11.65,337.1,115.0,28.65,205.2,99.0,9.23,12.1,9.0,3.27,0.0,0.0,0.0,1.0,52.8,333.0,622.9,1
148.0,0,1,11.0,252.9,129.0,42.99,284.3,88.0,24.17,262.8,99.0,11.83,12.3,1.0,3.32,1.0,0.0,1.0,0.0,82.31,317.0,812.3000000000001,1
148.0,0,0,0.0,124.4,83.0,21.15,179.7,81.0,15.27,253.0,99.0,11.39,11.3,6.0,3.05,0.0,0.0,1.0,0.0,50.86,269.0,568.4,0
75.0,0,1,26.0,118.5,86.0,20.15,213.9,118.0,18.18,132.6,99.0,5.97,13.4,3.0,3.62,2.0,0.0,0.0,1.0,47.92,306.0,478.4,1
133.0,0,0,0.0,227.4,90.0,38.66,73.2,135.0,6.22,114.3,99.0,5.14,4.7,7.0,1.27,0.0,0.0,0.0,1.0,51.28999999999999,331.0,419.6,0
85.0,0,0,0.0,235.8,109.0,40.09,157.2,94.0,13.36,188.2,99.0,8.47,12.0,3.0,3.24,0.0,0.0,1.0,0.0,65.16,305.0,593.2,0
148.0,1,0,0.0,218.9,88.0,37.21,208.0,85.0,17.68,203.3,99.0,9.15,11.1,4.0,3.0,0.0,0.0,0.0,1.0,67.03999999999999,276.0,641.3,1
150.0,0,0,0.0,214.0,117.0,36.38,192.4,89.0,16.35,242.6,99.0,10.92,7.9,4.0,2.13,1.0,0.0,1.0,0.0,65.78,309.0,656.9,0
62.0,0,0,0.0,120.7,70.0,20.52,307.2,76.0,26.11,203.0,99.0,9.14,13.1,6.0,3.54,4.0,0.0,1.0,0.0,59.31,251.0,644.0,0
138.0,1,1,17.0,225.2,116.0,38.28,173.4,88.0,14.74,145.8,99.0,6.56,11.7,4.0,3.16,0.0,0.0,1.0,0.0,62.74,307.0,556.0999999999999,2
130.0,0,0,0.0,263.7,113.0,44.83,186.5,103.0,15.85,195.3,99.0,8.79,18.3,6.0,4.94,1.0,0.0,1.0,0.0,74.41,321.0,663.8,0
82.0,0,0,0.0,266.9,83.0,45.37,229.7,74.0,19.52,251.7,99.0,11.33,11.0,6.0,2.97,3.0,0.0,1.0,0.0,79.19,262.0,759.3,0
99.0,1,0,0.0,197.2,127.0,33.52,156.0,92.0,13.26,204.1,99.0,9.18,9.9,6.0,2.67,4.0,0.0,1.0,0.0,58.63,324.0,567.2,1
149.0,0,0,0.0,217.7,91.0,37.01,273.5,74.0,23.25,226.9,99.0,10.21,9.6,3.0,2.59,3.0,0.0,0.0,1.0,73.06,267.0,727.7,0
71.0,0,1,22.0,141.4,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2.0,0.0,0.0,1.0,49.31,314.0,530.0,1
115.0,0,0,0.0,99.7,107.0,16.95,145.1,96.0,12.33,149.4,99.0,6.72,14.1,4.0,3.81,2.0,0.0,0.0,1.0,39.81,306.0,408.3,0
67.0,0,0,0.0,310.4,97.0,52.77,66.5,123.0,5.65,246.5,99.0,11.09,9.2,10.0,2.48,4.0,0.0,0.0,1.0,71.99000000000001,329.0,632.5999999999999,0
123.0,0,1,33.0,146.6,87.0,24.92,114.8,59.0,9.76,220.4,99.0,9.92,2.9,7.0,0.78,0.0,0.0,1.0,0.0,45.38,252.0,484.70000000000005,1
118.0,1,0,0.0,160.0,123.0,27.2,175.4,96.0,14.91,184.8,99.0,8.32,9.9,3.0,2.67,2.0,1.0,0.0,0.0,53.099999999999994,321.0,530.1,1
118.0,0,1,39.0,91.5,125.0,15.56,219.9,113.0,18.69,229.0,99.0,10.31,12.7,8.0,3.43,2.0,0.0,1.0,0.0,47.99,345.0,553.1,1
48.0,0,0,0.0,210.8,84.0,35.84,189.6,98.0,16.12,157.6,99.0,7.09,16.4,3.0,4.43,2.0,0.0,1.0,0.0,63.480000000000004,284.0,574.4000000000001,0
67.0,0,1,31.0,175.2,68.0,29.78,199.2,73.0,16.93,219.8,99.0,9.89,13.2,6.0,3.56,1.0,0.0,0.0,1.0,60.160000000000004,246.0,607.4,1
88.0,0,0,0.0,202.2,86.0,34.37,216.8,93.0,18.43,239.4,99.0,10.77,11.8,2.0,3.19,2.0,0.0,1.0,0.0,66.75999999999999,280.0,670.2,0
110.0,0,0,0.0,162.0,81.0,27.54,247.5,89.0,21.04,155.5,99.0,7.0,8.9,8.0,2.4,0.0,1.0,0.0,0.0,57.98,277.0,573.9,0
87.0,0,0,0.0,168.2,92.0,28.59,224.7,100.0,19.1,169.5,99.0,7.63,12.9,3.0,3.48,1.0,0.0,1.0,0.0,58.8,294.0,575.3,0
148.0,0,0,0.0,153.6,148.0,26.11,262.1,87.0,22.28,225.5,99.0,10.15,9.8,3.0,2.65,2.0,1.0,0.0,0.0,61.19,337.0,651.0,0
148.0,0,0,0.0,279.3,104.0,47.48,201.6,87.0,17.14,280.8,99.0,12.64,7.9,2.0,2.13,2.0,0.0,1.0,0.0,79.39,292.0,769.5999999999999,0
144.0,0,0,0.0,61.6,117.0,10.47,77.1,85.0,6.55,173.0,99.0,7.79,8.2,7.0,2.21,4.0,1.0,0.0,0.0,27.020000000000003,308.0,319.9,0
94.0,1,0,0.0,243.2,109.0,41.34,147.0,88.0,12.5,94.9,99.0,4.27,7.2,4.0,1.94,4.0,0.0,0.0,1.0,60.050000000000004,300.0,492.3,1
112.0,0,1,30.0,60.6,113.0,10.3,165.9,96.0,14.1,132.8,99.0,5.98,13.3,7.0,3.59,0.0,1.0,0.0,0.0,33.97,315.0,372.6,1
25.0,0,0,0.0,178.8,90.0,30.4,141.2,72.0,12.0,203.0,99.0,9.14,8.4,5.0,2.27,2.0,1.0,0.0,0.0,53.81,266.0,531.4000000000001,0
92.0,0,0,0.0,196.5,82.0,33.41,190.0,89.0,16.15,163.2,99.0,7.34,10.8,2.0,2.92,2.0,0.0,1.0,0.0,59.81999999999999,272.0,560.5,0
88.0,0,0,0.0,218.2,76.0,37.09,169.3,60.0,14.39,141.1,99.0,6.35,8.0,1.0,2.16,1.0,0.0,0.0,1.0,59.99,236.0,536.5999999999999,0
176.0,0,0,0.0,169.5,151.0,28.82,112.9,84.0,9.6,56.6,99.0,2.55,8.7,4.0,2.35,0.0,0.0,1.0,0.0,43.32,338.0,347.7,0
108.0,0,1,25.0,170.7,88.0,29.02,109.9,113.0,9.34,165.7,99.0,7.46,8.7,1.0,2.35,3.0,0.0,0.0,1.0,48.17,301.0,454.99999999999994,1
64.0,0,1,37.0,154.6,92.0,26.28,83.4,103.0,7.09,165.9,99.0,7.47,13.3,3.0,3.59,1.0,0.0,0.0,1.0,44.43,297.0,417.20000000000005,1
109.0,0,1,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4.0,0.0,1.0,0.0,66.65,309.0,624.1,1
116.0,0,0,0.0,288.0,120.0,48.96,255.8,90.0,21.74,233.4,99.0,10.5,13.4,4.0,3.62,0.0,1.0,0.0,0.0,84.82,313.0,790.6,0
88.0,0,0,0.0,153.5,94.0,26.1,251.7,118.0,21.39,182.2,99.0,8.2,8.5,6.0,2.3,1.0,1.0,0.0,0.0,57.99,317.0,595.9,0
122.0,1,1,40.0,216.4,80.0,36.79,249.7,90.0,21.22,185.9,99.0,8.37,12.7,4.0,3.43,1.0,0.0,1.0,0.0,69.81,273.0,664.6999999999999,2
88.0,0,0,0.0,142.2,107.0,24.17,262.4,84.0,22.3,139.2,99.0,6.26,10.1,5.0,2.73,1.0,1.0,0.0,0.0,55.46,295.0,553.8999999999999,0
130.0,0,0,0.0,127.0,102.0,21.59,206.9,107.0,17.59,231.7,99.0,10.43,6.1,6.0,1.65,0.0,1.0,0.0,0.0,51.260000000000005,314.0,571.7,0
195.0,0,0,0.0,63.2,108.0,10.74,220.2,88.0,18.72,184.0,99.0,8.28,5.1,3.0,1.38,0.0,0.0,1.0,0.0,39.12,298.0,472.49999999999994,0
201.0,0,0,0.0,212.7,72.0,36.16,225.2,90.0,19.14,195.1,99.0,8.78,7.0,6.0,1.89,1.0,0.0,0.0,1.0,65.97,267.0,640.0,0
127.0,0,1,25.0,173.0,91.0,29.41,245.8,64.0,20.89,300.0,99.0,13.5,4.8,3.0,1.3,0.0,1.0,0.0,0.0,65.1,257.0,723.6,1
81.0,0,0,0.0,183.6,116.0,31.21,152.6,98.0,12.97,212.2,99.0,9.55,12.2,6.0,3.29,3.0,0.0,1.0,0.0,57.02,319.0,560.6,0
136.0,0,0,0.0,152.6,97.0,25.94,208.9,85.0,17.76,119.1,99.0,5.36,5.0,10.0,1.35,1.0,1.0,0.0,0.0,50.410000000000004,291.0,485.6,0
165.0,0,0,0.0,154.2,91.0,26.21,268.6,108.0,22.83,188.8,99.0,8.5,10.9,4.0,2.94,6.0,0.0,0.0,1.0,60.48,302.0,622.5,0
92.0,0,0,0.0,157.7,101.0,26.81,298.6,100.0,25.38,216.9,99.0,9.76,13.8,3.0,3.73,1.0,0.0,1.0,0.0,65.67999999999999,303.0,687.0,0
111.0,0,0,0.0,246.5,108.0,41.91,216.3,89.0,18.39,179.6,99.0,8.08,12.7,3.0,3.43,2.0,0.0,1.0,0.0,71.81,299.0,655.1,0
143.0,0,0,0.0,194.3,99.0,33.03,123.6,133.0,10.51,229.5,99.0,10.33,10.2,2.0,2.75,2.0,0.0,0.0,1.0,56.620000000000005,333.0,557.5999999999999,0
173.0,0,0,0.0,191.4,114.0,32.54,168.5,138.0,14.32,109.3,99.0,4.92,10.3,3.0,2.78,1.0,0.0,1.0,0.0,54.56,354.0,479.5,0
90.0,0,0,0.0,246.4,83.0,41.89,160.3,88.0,13.63,170.9,99.0,7.69,7.6,7.0,2.05,1.0,0.0,1.0,0.0,65.26,277.0,585.2,0
66.0,0,0,0.0,165.0,136.0,28.18,212.9,127.0,17.91,157.9,99.0,6.84,9.5,3.0,2.57,4.0,0.0,0.0,1.0,55.5,365.0,545.3,0
132.0,0,1,36.0,219.2,109.0,39.45,190.6,119.0,14.44,247.8,99.0,11.65,10.5,5.0,2.84,3.0,0.0,0.0,1.0,68.38,332.0,668.0999999999999,1
166.0,1,0,0.0,59.7,95.0,6.11,270.4,101.0,22.47,228.2,99.0,10.58,13.2,4.0,3.56,0.0,0.0,0.0,1.0,42.72,299.0,571.5,1
78.0,0,0,0.0,90.5,111.0,16.6,111.9,96.0,11.02,203.0,99.0,9.05,12.0,3.0,3.24,4.0,0.0,1.0,0.0,39.910000000000004,309.0,417.4,0
46.0,0,0,0.0,255.3,104.0,41.55,270.6,92.0,23.15,191.0,99.0,8.78,13.3,1.0,3.59,2.0,0.0,0.0,1.0,77.07,296.0,730.2,0
64.0,1,0,0.0,237.2,80.0,40.15,209.6,82.0,18.58,201.1,99.0,8.73,13.2,1.0,3.56,2.0,1.0,0.0,0.0,71.02,262.0,661.0999999999999,1
82.0,0,0,0.0,165.1,76.0,28.41,138.8,81.0,12.2,188.4,99.0,8.43,9.4,0.0,2.54,6.0,0.0,1.0,0.0,51.58,256.0,501.70000000000005,0
123.0,0,0,0.0,109.2,112.0,21.94,197.0,120.0,15.15,159.3,99.0,7.66,12.9,4.0,3.48,4.0,0.0,1.0,0.0,48.230000000000004,335.0,478.40000000000003,0
49.0,0,0,0.0,252.3,95.0,44.27,217.8,116.0,18.66,201.0,99.0,9.23,14.0,1.0,3.78,2.0,0.0,1.0,0.0,75.94,311.0,685.1,0
170.0,0,0,0.0,274.7,51.0,48.57,165.5,141.0,14.24,252.0,99.0,11.7,8.7,5.0,2.35,1.0,0.0,1.0,0.0,76.86,296.0,700.9,0
59.0,0,0,0.0,182.5,104.0,31.03,204.7,95.0,17.4,229.9,100.0,10.35,11.3,8.0,3.05,4.0,0.0,0.0,1.0,61.83,307.0,628.4,0
100.0,0,1,29.0,213.6,127.0,36.31,175.9,82.0,14.95,207.2,100.0,9.32,8.9,3.0,2.4,1.0,0.0,1.0,0.0,62.980000000000004,312.0,605.6,1
88.0,0,0,0.0,181.9,90.0,30.92,151.5,87.0,12.88,143.0,100.0,6.44,7.5,3.0,2.03,1.0,0.0,1.0,0.0,52.27,280.0,483.9,0
89.0,0,0,0.0,129.2,71.0,21.96,214.1,68.0,18.2,214.9,100.0,9.67,10.3,4.0,2.78,5.0,0.0,0.0,1.0,52.61,243.0,568.5,0
66.0,0,0,0.0,154.0,133.0,26.18,198.9,121.0,16.91,151.9,100.0,6.84,9.5,3.0,2.57,4.0,0.0,0.0,1.0,52.5,357.0,514.3,0
77.0,0,0,0.0,175.5,86.0,29.84,205.1,78.0,17.43,245.2,100.0,11.03,17.8,3.0,4.81,4.0,0.0,0.0,1.0,63.11,267.0,643.6,0
154.0,0,0,0.0,350.97940170619205,75.0,59.64,216.5,94.0,18.4,253.9,100.0,11.43,10.1,9.0,2.73,1.0,0.0,1.0,0.0,92.2,278.0,831.479401706192,0
101.0,0,1,23.0,262.2,101.0,44.57,157.0,80.0,13.35,129.1,100.0,5.81,7.3,14.0,1.97,1.0,1.0,0.0,0.0,65.7,295.0,555.5999999999999,1
118.0,0,0,0.0,188.8,60.0,32.1,217.4,64.0,18.48,220.1,100.0,9.9,8.2,7.0,2.21,4.0,1.0,0.0,0.0,62.69,231.0,634.5,0
80.0,0,0,0.0,194.8,116.0,33.12,209.9,93.0,17.84,194.1,100.0,8.73,12.8,3.0,3.46,0.0,0.0,1.0,0.0,63.15,312.0,611.6,0
107.0,0,0,0.0,167.3,100.0,28.44,163.9,79.0,13.93,185.9,100.0,8.37,6.7,5.0,1.81,2.0,0.0,1.0,0.0,52.55,284.0,523.8,0
131.0,0,1,23.0,170.8,145.0,29.04,236.7,93.0,20.12,294.5,100.0,13.25,12.7,1.0,3.43,1.0,0.0,1.0,0.0,65.84,339.0,714.7,1
125.0,0,1,23.0,120.5,104.0,20.49,227.8,115.0,19.36,158.5,100.0,7.13,10.2,3.0,2.75,1.0,1.0,0.0,0.0,49.73,322.0,517.0,1
41.0,0,1,37.0,239.8,110.0,40.77,221.9,115.0,18.86,189.1,100.0,8.51,7.3,1.0,1.97,2.0,1.0,0.0,0.0,70.11,326.0,658.1,1
143.0,0,0,0.0,119.1,117.0,20.25,287.7,136.0,24.45,223.0,100.0,10.04,12.2,4.0,3.29,0.0,0.0,1.0,0.0,58.03,357.0,642.0,0
130.0,0,0,0.0,207.1,70.0,35.21,200.1,115.0,17.01,194.2,100.0,8.74,12.4,2.0,3.35,1.0,0.0,1.0,0.0,64.31,287.0,613.8,0
35.0,0,0,0.0,124.2,102.0,21.11,123.9,115.0,10.53,135.7,100.0,6.11,13.1,8.0,3.54,2.0,0.0,1.0,0.0,41.29,325.0,396.9,0
97.0,0,1,43.0,121.1,105.0,20.59,260.2,115.0,22.12,222.4,100.0,10.01,8.3,5.0,2.24,3.0,0.0,1.0,0.0,54.96000000000001,325.0,612.0,1
135.0,0,0,0.0,190.9,44.0,32.45,161.4,109.0,13.72,231.9,100.0,10.44,8.4,2.0,2.27,1.0,0.0,1.0,0.0,58.88,255.0,592.6,0
123.0,0,0,0.0,204.4,88.0,34.75,137.5,111.0,11.69,226.0,100.0,10.17,10.0,4.0,2.7,0.0,0.0,1.0,0.0,59.31,303.0,577.9,0
76.0,0,0,0.0,186.1,96.0,31.64,211.6,100.0,17.99,230.6,100.0,10.38,8.0,4.0,2.16,0.0,0.0,0.0,1.0,62.17,300.0,636.3,0
101.0,0,1,42.0,209.2,82.0,35.56,159.7,74.0,13.57,181.6,100.0,8.17,9.5,3.0,2.57,0.0,0.0,1.0,0.0,59.870000000000005,259.0,560.0,1
168.0,0,0,0.0,183.2,131.0,31.14,179.2,73.0,15.23,292.8,100.0,13.18,9.9,5.0,2.67,2.0,0.0,1.0,0.0,62.22,309.0,665.0999999999999,0
68.0,0,0,0.0,207.6,68.0,35.29,251.6,123.0,21.39,191.6,100.0,8.62,10.9,6.0,2.94,2.0,0.0,1.0,0.0,68.24000000000001,297.0,661.7,0
75.0,0,0,0.0,314.6,102.0,53.48,169.8,86.0,14.43,285.1,100.0,12.83,5.7,3.0,1.54,2.0,0.0,1.0,0.0,82.28,291.0,775.2,0
113.0,0,1,20.0,157.8,83.0,26.83,161.5,56.0,13.73,271.5,100.0,12.22,8.7,2.0,2.35,5.0,1.0,0.0,0.0,55.129999999999995,241.0,599.5,1
75.0,1,0,0.0,153.2,78.0,26.04,210.8,99.0,17.92,153.5,100.0,6.91,7.8,3.0,2.11,1.0,0.0,0.0,1.0,52.980000000000004,280.0,525.3,1
81.0,0,0,0.0,220.8,77.0,37.54,148.5,87.0,12.62,183.9,100.0,8.28,7.6,3.0,2.05,2.0,0.0,0.0,1.0,60.489999999999995,267.0,560.8,0
45.0,0,0,0.0,78.2,127.0,13.29,253.4,108.0,21.54,255.0,100.0,11.48,18.0,3.0,4.86,1.0,0.0,1.0,0.0,51.169999999999995,338.0,604.6,0
112.0,0,0,0.0,170.4,103.0,28.97,200.2,71.0,17.02,258.3,100.0,11.62,11.6,4.0,3.13,1.0,0.0,1.0,0.0,60.739999999999995,278.0,640.5,0
140.0,1,1,27.0,188.9,124.0,32.11,160.9,102.0,13.68,197.7,100.0,8.9,11.5,5.0,3.11,4.0,0.0,1.0,0.0,57.8,331.0,559.0,2
115.0,0,1,26.0,155.2,110.0,26.38,230.9,133.0,19.63,261.6,100.0,11.77,4.5,4.0,1.22,0.0,0.0,1.0,0.0,59.0,347.0,652.2,1
146.0,0,0,0.0,149.3,83.0,25.38,187.1,130.0,15.9,149.8,100.0,6.74,7.9,4.0,2.13,7.0,1.0,0.0,0.0,50.150000000000006,317.0,494.1,0
150.0,0,0,0.0,126.0,99.0,21.42,238.5,73.0,20.27,285.1,100.0,12.83,10.2,6.0,2.75,3.0,0.0,0.0,1.0,57.27,278.0,659.8,0
126.0,0,0,0.0,228.75728382587198,102.0,38.88,168.7,99.0,14.359968939645606,223.5,100.0,10.06,11.8,4.0,3.19,1.0,0.0,1.0,0.0,66.4899689396456,305.0,632.757283825872,0
60.0,0,0,0.0,252.7,97.0,42.96,221.1,121.0,18.79,109.9,100.0,4.95,12.4,4.0,3.35,2.0,1.0,0.0,0.0,70.05,322.0,596.0999999999999,0
25.0,0,0,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,0.0,1.0,0.0,52.25,312.0,545.1,0
137.0,1,0,0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,2.94,0.0,1.0,0.0,0.0,75.53999999999999,332.0,688.6,1
154.0,0,1,35.0,224.0,102.0,38.08,192.0,99.0,16.32,163.1,100.0,7.34,9.6,2.0,2.592535222921087,0.0,1.0,0.0,0.0,64.33253522292108,303.0,588.7,1
122.0,0,0,0.0,231.2,141.0,39.24012952528885,267.8,136.0,22.76,240.3,90.0,10.81,8.8,5.0,2.38,1.0,1.0,0.0,0.0,75.19012952528885,372.0,748.1000000000001,0
31.0,0,0,0.0,97.5,129.0,16.58,260.4,78.0,22.13,88.7,100.0,3.99,7.0,5.0,1.89,1.0,0.0,1.0,0.0,44.589999999999996,312.0,453.59999999999997,0
78.0,0,0,0.0,162.3,116.0,27.59,192.4,86.0,16.35,240.6,100.0,10.83,10.1,3.0,2.73,2.0,1.0,0.0,0.0,57.5,305.0,605.4000000000001,0
129.0,0,0,0.0,168.4,117.0,28.63,217.1,129.0,18.45,81.6,100.0,3.67,11.8,7.0,3.19,1.0,0.0,1.0,0.0,53.94,353.0,478.9,0
105.0,1,1,29.0,220.7,82.0,37.52,217.7,110.0,18.5,190.5,100.0,8.57,13.2,6.0,3.56,1.0,0.0,1.0,0.0,68.15,298.0,642.0999999999999,2
107.0,1,0,0.0,234.1,91.0,39.8,163.1,105.0,13.86,282.5,100.0,12.71,10.0,3.0,2.7,1.0,0.0,0.0,1.0,69.07,299.0,689.7,1
11.0,0,0,0.0,143.4,130.0,24.38,289.4,50.0,24.6,194.0,100.0,8.73,9.7,6.0,2.62,2.0,0.0,1.0,0.0,60.33,286.0,636.5,0
91.0,0,1,20.0,146.1,98.0,24.84,277.4,104.0,23.58,137.7,100.0,6.2,6.2,3.0,1.67,1.0,0.0,1.0,0.0,56.29,305.0,567.4,1
73.0,0,0,0.0,183.4,80.0,31.18,242.0,115.0,20.57,201.4,100.0,9.06,7.5,3.0,2.03,4.0,0.0,1.0,0.0,62.84,298.0,634.3,0
83.0,0,0,0.0,227.9,78.0,38.74,207.5,115.0,17.64,211.7,100.0,9.53,12.1,5.0,3.27,1.0,0.0,0.0,1.0,69.18,298.0,659.1999999999999,0
101.0,0,0,0.0,206.6,105.0,35.12,224.9,117.0,19.12,249.9,100.0,11.25,14.6,3.0,3.94,0.0,0.0,1.0,0.0,69.43,325.0,696.0,0
101.0,1,0,0.0,193.7,108.0,32.93,186.6,98.0,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0.0,0.0,1.0,0.0,61.959999999999994,314.0,614.9,1
114.0,0,1,28.0,225.8,94.0,38.39,193.0,117.0,16.41,232.4,100.0,10.46,8.4,9.0,2.27,4.0,0.0,0.0,1.0,67.53,320.0,659.6,1
33.0,0,0,0.0,184.4,111.0,31.35,203.8,110.0,17.32,237.4,100.0,10.68,9.3,5.0,2.51,3.0,0.0,1.0,0.0,61.86,326.0,634.9,0
112.0,0,0,0.0,266.0,97.0,45.22,214.6,94.0,18.24,306.2,100.0,13.78,14.2,2.0,3.83,2.0,0.0,1.0,0.0,81.07,293.0,801.0,0
104.0,0,0,0.0,109.1,141.0,18.55,187.1,140.0,15.9,216.6,100.0,9.75,10.0,4.0,2.7,3.0,0.0,1.0,0.0,46.900000000000006,385.0,522.8,0
114.0,0,0,0.0,172.0,145.0,29.24,276.4,101.0,23.49,193.7,100.0,8.72,10.1,9.0,2.73,1.0,0.0,0.0,1.0,64.17999999999999,355.0,652.1999999999999,0
150.0,0,0,0.0,178.9,101.0,30.41,169.1,110.0,14.37,148.6,100.0,6.69,13.8,3.0,3.73,4.0,0.0,0.0,1.0,55.2,314.0,510.4,0
37.0,1,0,0.0,172.9,119.0,29.39,183.0,86.0,15.56,226.4,100.0,10.19,9.8,1.0,2.65,0.0,0.0,0.0,1.0,57.79,306.0,592.1,1
61.0,1,0,0.0,78.2,103.0,13.29,195.9,149.0,16.65,108.0,100.0,4.86,10.1,6.0,2.73,2.0,0.0,0.0,1.0,37.53,358.0,392.2,1
164.0,0,0,0.0,192.1,102.0,32.66,249.8,94.0,21.23,132.6,100.0,5.97,7.3,3.0,1.97,3.0,0.0,0.0,1.0,61.83,299.0,581.8000000000001,0
99.0,0,1,42.0,216.0,125.0,36.72,232.3,104.0,19.75,215.5,100.0,9.7,9.3,4.0,2.51,2.0,0.0,1.0,0.0,68.68,333.0,673.1,1
